title,author,label
"RBI scrutinises how banks unwound Rupee arbitrage, says sources. The list of banks whose transactions are being scrutinised could not be determined",The Hindu Business,0
"India received highest number of regressive tax recommendations from IMF: Oxfam. Oxfam said in a report that 59% of the IMF’s tax advice to low- and lower-middle-income countries was regressive, while 52% of its recommendations to high-income countries were progressive",The Hindu Business,0
"CoreWeave strikes AI cloud deal with Anthropic, shares surge. The deal with Anthropic would also help CoreWeave diversify its revenue streams further",The Hindu Business,0
"Rupee plunges 49 paise to 93.32 against U.S. dollar in early trade. At the interbank foreign exchange market, the rupee opened at 93.30 against the U.S. dollar and lost further ground, trading at 93.32 against the greenback in early deals, down 49 paise from its previous closing level",The Hindu Business,0
IMF chief warns global monetary system not ready for AI cyber threats. Kristalina Georgieva's comments came a day before the International Monetary Fund and World Bank kick off their annual spring meetings,The Hindu Business,0
"Why India’s established elite is afraid of taking risks. The inherited elite, the people who control the most capital and have the most institutional access, are opting out of the riskiest, and most transformational kinds of building",The Hindu Business,0
"India boosts 5-kg LPG supply, accelerates PNG rollout amid West Asia disruption. The government has prioritised LPG supply to domestic households at the cost of cuts in supplies to commercial users like hotels and restaurants",The Hindu Business,0
Tapping fisheries in reservoirs. The rise in the country’s fish production has been made possible by the application of cage culture technology,The Hindu Business,0
"No, life insurance isn’t like fixed deposit",The Hindu Business,0
"All the light we cannot see: Tamil Nadu’s match industry faces threat from cheap Chinese lighters. The match industry in Tamil Nadu, over a 100 years old, might have just met its most formidable enemy. A new threat has emerged in the form of cheap, imported, limited-use plastic lighters, and it looks like they may take the puff out of the safety match industry. S. Sundar reports on this phenomenon from Sivakasi, the match heartland of the South.",The Hindu Business,0
Why SIPs on individual stocks?. You can choose the stocks you want to buy for your portfolio and you can also sell them whenever you want,The Hindu Business,0
"Diagnose financial health at home with these vitals. Just as blood tests and scans help in understanding physical health, a set of financial “vitals” can reveal the true state of one’s fiscal well-being",The Hindu Business,0
"Hormuz deal to shape resumption of Qatari LNG/LPG imports. The complex dynamics of who ends up controlling the strait will be key in resuming imports to India, or other countries, for that matter",The Hindu Business,0
"Centre raises export duties on diesel, aviation turbine fuel. The Government hikes windfall tax on diesel to ₹55.5 per litre and ATF ₹42 per litre with immediate effect",The Hindu Business,0
"Orbicular’s Ozempic generic gets U.S. FDA tentative nod. The product will be marketed and commercialised in the U.S. by Apotex, which is the ANDA applicant, complex peptide-based generics developer Orbicular said in a release.",The Hindu Business,0
"Centre meets seafood exporters, offers support. The meeting noted that India’s seafood exports have crossed a new milestone, growing from ₹62,000 crore last year to approximately ₹68,000 crore this year, reflecting a net increase of about ₹6,000 crore",The Hindu Business,0
"Work resumes on Bhutan's Punatsangchhu-I hydropower project after 7-year halt. Punatsangchhu-I, a run-of-the-river project with an installed capacity of 1,200 MW, is expected to boost Bhutan's hydropower capacity by about 30% to nearly 4,700 MW and generate around 5,670 million units annually.",The Hindu Business,0
"Have observed a three-times increase in demand for domestic PNG: IGL Chief. IGL Chief Kamal Kishore Chatiwal emphasised going forward they expect to increase the number of connections being added every day to 3,000.",The Hindu Business,0
"LPG tanker Jag Vikram crosses Strait of Hormuz; first India-flagged vessel to transit after Iran-U.S. ceasefire. Owned by Mumbai-based Great Eastern Shipping Company, Jag Vikram is carrying around 20,000 tonnes of LPG",The Hindu Business,0
"Gap between rich and poor nations growing even wider: U.N. report. U.N. undersecretary-general for economic and social affairs, said the geopolitical tensions were compounding the struggles of developing countries to attract financing",The Hindu Business,0
"Jio-bp not to raise petrol and diesel prices. The company has seen petrol sales climb 30% in March, while diesel sales were up 25%, mostly because of the “better mileage” Jio-BP’s specialised additives-laced fuel provides",The Hindu Business,0
"Absorbed uptick in price of ammonium nitrate, diesel to shield prices: Coal India. Coal India held average prices of explosives increased 26% between February and March-end.",The Hindu Business,0
"At ICA conference, CJI Surya Kant underscores arbitration’s role in global economy. Chief Justice Kant expressed that, “it may be time to rethink the very expression ‘Alternative Dispute Resolution’ since it is no longer an alternative to litigation”.",The Hindu Business,0
"British Airways ramps up services to India for summer. As part of the expansion, an additional daily service between Bengaluru and London Heathrow will operate from June 1 to October 24, 2026, increasing the frequencies to 14 weekly flights on the Boeing 777",The Hindu Business,0
"India in final stages of formulating processing value chain for critical minerals: Mines Secretary. “We are in advanced stages for formulating a scheme to develop processing value chains for critical minerals,” Piyush Goyal, Secretary of Ministry of Mines stated",The Hindu Business,0
"Induction-based cooking to add 13-27 GW of energy requirements: Official. Officials from the Power Ministry informed that in order to fill for the gap left out by gas-based power plants, thermal power plants have deferred their scheduled maintenance by three months",The Hindu Business,0
"Two India-bound ships among a few transiting Hormuz Strait on Day 2 of ceasefire. Ship tracker websites show that Marivex, an oil tanker, is carrying oil from Bandar Abbas in Iran to New Mangalore Port; MSG, another oil tanker, is carrying cargo from UAE to India",The Hindu Business,0
"Benchmark indices rise 1.1%, extend relief rally. The indices opened at 23,880.55 and 77,121.01 points, and climbed up gradually to the day’s close.",The Hindu Business,0
"Vingroup signs pact with Maharashtra government to explore $6.5 billion investment. Vingroup said that in urban development, it will explore the development of integrated urban townships spanning approximately 1,000 hectares, comprising residential, commercial, education, healthcare, and integrated amenity components.",The Hindu Business,0
"MF investor panic subsides even as markets dipped in March 2026. SIP contributions had decreased 3.73% to ₹29,845 crore in February 2026 and had stagnated at ₹31,002 crore in January 2026 and December 2025, reflecting investor panics with the many headwinds including dropping returns due to FII exodus, rupee depreciation, AI scares and recently the Iran war.",The Hindu Business,0
"Government examining compliance burden on MSMEs due to West Asia crisis. According to exporters and industry bodies, MSME exporters don’t have the resources to keep on top of constantly changing tariffs, penalties, and procedures brought on by shipping disruptions and delays.",The Hindu Business,0
